Country,Country_Code,Region,Year,Month,Total_Revenue,Accommodation_Revenue,Transportation_Revenue,Food_Beverage_Revenue,Activities_Revenue,Revenue_Per_Tourist,Tourism_Maturity
Czech Republic,CZE,Eastern Europe,2021,5,167000224.09,74875503.6,35874119.39,31376491.59,19096745.05,4097.96,emerging
Czech Republic,CZE,Eastern Europe,2021,6,298138287.76,148145796.33,62837881.13,56839015.9,49995386.1,6188.27,emerging
Czech Republic,CZE,Eastern Europe,2021,7,296499406.52,95415465.17,63547616.97,63598718.81,56611726.3,5933.07,emerging
Czech Republic,CZE,Eastern Europe,2021,8,355488965.83,176539747.83,91649957.04,87502802.14,46388969.69,6992.86,emerging
Czech Republic,CZE,Eastern Europe,2021,9,169163832.96,64148325.05,34633883.88,39410187.29,17334525.65,4474.76,emerging
Czech Republic,CZE,Eastern Europe,2021,10,161866196.13,61737864.43,32474368.63,28973189.64,21789256.96,4921.59,emerging
Czech Republic,CZE,Eastern Europe,2021,11,120459620.89,52064553.76,30639766.96,19599389.41,16757190.14,5261.85,emerging
Czech Republic,CZE,Eastern Europe,2021,12,127792466.15,57805271.46,27638656.85,26765310.34,21716943.56,5847.82,emerging
Czech Republic,CZE,Eastern Europe,2022,1,139697354.81,59583524.45,38615601.89,23526763.94,22363595.34,4395.07,emerging
Czech Republic,CZE,Eastern Europe,2022,2,112324934.34,41718560.94,24290167.73,20062536.48,21713248.5,4927.4,emerging
Czech Republic,CZE,Eastern Europe,2022,3,126804640.1,40772778.88,26409938.52,21309457.2,14297379.59,4381.94,emerging
Czech Republic,CZE,Eastern Europe,2022,4,160291163.4,59229234.08,45545221.81,38166584.81,23615366.71,4581.32,emerging
Czech Republic,CZE,Eastern Europe,2022,5,240769674.75,93922402.87,63610436.13,40028797.09,25342996.11,5151.48,emerging
Czech Republic,CZE,Eastern Europe,2022,6,348319838.3,122040489.85,95822156.81,58291507.54,39382946.07,6027.96,emerging
Czech Republic,CZE,Eastern Europe,2022,7,441329951.26,193196813.28,109154383.36,70390732.32,81725079.28,7140.11,emerging
Czech Republic,CZE,Eastern Europe,2022,8,393722588.08,166233340.81,105032449.28,74812756.81,75248919.53,5952.87,emerging
Czech Republic,CZE,Eastern Europe,2022,9,215753404.89,100028323.07,55098983.68,45549939.2,42866438.0,3937.47,emerging
Czech Republic,CZE,Eastern Europe,2022,10,200571734.0,92143777.22,43193739.99,46317821.78,35322144.67,4708.26,emerging
Czech Republic,CZE,Eastern Europe,2022,11,179897797.14,87635795.54,39829130.24,35348714.15,34387161.3,5266.79,emerging
Czech Republic,CZE,Eastern Europe,2022,12,147043954.57,57750054.31,31010669.55,27228975.56,24486346.74,6724.47,emerging
Hungary,HUN,Eastern Europe,2018,1,76697216.23,29868456.37,15767754.96,16360836.81,14738032.7,3688.08,emerging
Hungary,HUN,Eastern Europe,2018,2,81459574.06,39563688.36,19176404.22,19439233.92,14551447.54,3387.66,emerging
Hungary,HUN,Eastern Europe,2018,3,130442207.89,59769173.65,30281894.41,31313532.84,21780340.82,3886.03,emerging
Hungary,HUN,Eastern Europe,2018,4,143847309.83,44476583.56,34032052.56,32895925.59,23277581.63,3029.58,emerging
Hungary,HUN,Eastern Europe,2018,5,162424968.14,48848582.63,39558612.39,26925566.86,23625806.31,3420.55,emerging
Hungary,HUN,Eastern Europe,2018,6,362647835.95,172586920.95,83794518.82,75920592.56,54473158.58,5346.19,emerging
Hungary,HUN,Eastern Europe,2018,7,334789242.57,166712087.51,81192255.38,67147306.99,55159852.58,4423.28,emerging
Hungary,HUN,Eastern Europe,2018,8,362911395.01,125003131.76,79570443.67,68389401.92,43537643.78,4489.14,emerging
Hungary,HUN,Eastern Europe,2018,9,277133664.77,122732193.32,80308779.12,65084401.37,47200074.2,3848.17,emerging
Hungary,HUN,Eastern Europe,2018,10,162900379.51,68917249.15,35614891.41,26593096.78,26594712.65,3115.98,emerging
Hungary,HUN,Eastern Europe,2018,11,126772165.32,42002715.21,29822235.3,19856085.59,21750720.19,3524.97,emerging
Hungary,HUN,Eastern Europe,2018,12,167000027.59,74812877.95,47497349.08,33004937.6,18296257.18,5341.61,emerging
Hungary,HUN,Eastern Europe,2019,1,121949067.07,42841199.94,29125021.95,26866589.82,23228669.59,3634.2,emerging
Hungary,HUN,Eastern Europe,2019,2,96660119.44,47587817.74,24357417.6,15683205.37,14677198.72,3376.77,emerging
Hungary,HUN,Eastern Europe,2019,3,129292887.05,52700947.84,35526522.18,26478635.22,19989385.76,3777.73,emerging
Hungary,HUN,Eastern Europe,2019,4,125222180.13,42607109.37,28537117.99,24303595.2,22660081.88,3160.98,emerging
Hungary,HUN,Eastern Europe,2019,5,189888045.42,63171112.46,48475662.99,36383075.93,29830191.44,3743.85,emerging
Hungary,HUN,Eastern Europe,2019,6,326436290.39,116185987.45,95294665.39,79501866.11,36082888.1,4977.6,emerging
Hungary,HUN,Eastern Europe,2019,7,387677606.3,118879947.12,79340695.43,95283398.75,65705660.64,5036.93,emerging
Hungary,HUN,Eastern Europe,2019,8,378835788.69,164405463.53,107810416.59,89818308.84,38660941.54,4631.58,emerging
Hungary,HUN,Eastern Europe,2019,9,230082734.09,108286262.91,59719588.93,45554168.96,25562166.84,3732.32,emerging
Hungary,HUN,Eastern Europe,2019,10,162949105.83,64869554.08,46686217.71,37529368.41,24376038.76,3112.63,emerging
Hungary,HUN,Eastern Europe,2019,11,139713900.98,63310889.68,36032429.54,24035338.01,18833486.51,3697.41,emerging
Hungary,HUN,Eastern Europe,2019,12,153521164.9,46275900.28,31940468.78,34690035.96,15866199.78,4459.71,emerging
Hungary,HUN,Eastern Europe,2020,1,26339622.25,13094902.99,7362554.51,5928041.76,3357534.74,3284.24,emerging
Hungary,HUN,Eastern Europe,2020,2,27836110.29,11127272.68,7303706.54,5388559.1,4261605.6,3543.29,emerging
Hungary,HUN,Eastern Europe,2020,3,42273467.16,15466279.38,9369714.35,8236961.58,6443831.3,3914.57,emerging
Hungary,HUN,Eastern Europe,2020,4,34927397.82,16108320.44,8459600.13,6682263.77,5793895.92,2947.71,emerging
Hungary,HUN,Eastern Europe,2020,5,65150414.54,32392007.82,14160570.94,12023871.78,7611244.53,3684.14,emerging
Hungary,HUN,Eastern Europe,2020,6,102153767.46,41852260.39,29138750.22,25387512.65,15835945.28,5227.4,emerging
Hungary,HUN,Eastern Europe,2020,7,105032613.81,39098762.74,21386628.41,24675321.91,10691132.6,4410.54,emerging
Hungary,HUN,Eastern Europe,2020,8,112115973.92,36014639.52,22507930.26,19689251.72,17398742.0,4918.23,emerging
Hungary,HUN,Eastern Europe,2020,9,58249746.76,24638336.72,15564287.02,14385928.89,11064755.39,2936.42,emerging
Hungary,HUN,Eastern Europe,2020,10,54612034.68,25049063.69,12908324.87,11390498.79,7664002.66,3463.03,emerging
Hungary,HUN,Eastern Europe,2020,11,34688606.13,15454741.75,7966829.99,6523373.7,4742527.61,3216.97,emerging
Hungary,HUN,Eastern Europe,2020,12,45876497.21,15326461.2,10925376.75,10954710.18,4657861.07,5216.2,emerging
Hungary,HUN,Eastern Europe,2021,1,82304850.8,39488228.23,19900063.09,17720442.45,16387444.44,3871.17,emerging
Hungary,HUN,Eastern Europe,2021,2,60960778.71,19469637.55,17396017.83,9961915.5,7664425.92,3450.35,emerging
Hungary,HUN,Eastern Europe,2021,3,81605206.58,28660225.32,22401330.45,15894031.29,14360467.62,3791.53,emerging
Hungary,HUN,Eastern Europe,2021,4,91534060.87,35141125.52,21219072.11,16009710.38,12031510.33,3104.85,emerging
Hungary,HUN,Eastern Europe,2021,5,117504230.62,57703465.11,29766528.12,23054943.28,17664629.19,3201.92,emerging
Hungary,HUN,Eastern Europe,2021,6,219481422.7,94534560.13,59336509.43,39805629.94,32297519.01,5350.86,emerging
Hungary,HUN,Eastern Europe,2021,7,198066124.22,86562401.24,46436494.4,44530976.27,24028615.88,4481.13,emerging
Hungary,HUN,Eastern Europe,2021,8,167036662.44,65852010.64,36188916.42,26217925.78,21999859.24,4716.15,emerging
Hungary,HUN,Eastern Europe,2021,9,126194731.75,54331348.49,30605646.66,25242449.68,19474282.34,3439.58,emerging
Hungary,HUN,Eastern Europe,2021,10,83833220.31,26664472.83,20161898.14,14287959.17,12857802.58,3404.26,emerging
Hungary,HUN,Eastern Europe,2021,11,68498026.27,28488141.43,15219041.15,11697797.6,7103232.52,3667.9,emerging
Hungary,HUN,Eastern Europe,2021,12,96595564.37,37341170.19,21602983.1,21871732.46,13392846.5,4740.65,emerging
Hungary,HUN,Eastern Europe,2022,1,92606744.09,39636989.12,24121653.29,22300316.67,9407827.6,3572.93,emerging
Hungary,HUN,Eastern Europe,2022,2,47898706.62,21287532.61,11273084.75,11910120.67,5826459.61,2928.87,emerging
Hungary,HUN,Eastern Europe,2022,3,95901616.15,40052769.57,21860056.81,17650625.18,18422933.73,3052.44,emerging
Hungary,HUN,Eastern Europe,2022,4,110645838.68,44950080.42,25834690.54,20425133.04,13806485.23,2884.11,emerging
Hungary,HUN,Eastern Europe,2022,5,123605485.35,37934070.11,36929555.31,26703309.11,21967232.45,3000.42,emerging
Hungary,HUN,Eastern Europe,2022,6,220293043.61,66741628.88,57282550.92,48989458.52,30727933.52,4353.62,emerging
Hungary,HUN,Eastern Europe,2022,7,344490538.38,129837072.97,74160402.11,77645187.89,41862239.86,4699.29,emerging
Hungary,HUN,Eastern Europe,2022,8,332959114.81,144588144.05,66595309.4,75457098.66,63232090.63,4631.44,emerging
Hungary,HUN,Eastern Europe,2022,9,151430344.1,63347062.55,36471377.05,23902725.45,25474081.73,2911.28,emerging
Hungary,HUN,Eastern Europe,2022,10,159340594.9,68282554.24,44830402.52,28472873.26,26722502.42,3511.79,emerging
Hungary,HUN,Eastern Europe,2022,11,101842272.39,33991181.64,30115441.02,18738785.08,17452794.0,3652.09,emerging
Hungary,HUN,Eastern Europe,2022,12,128556686.21,51526314.81,27366084.28,22827334.24,15867069.82,5091.56,emerging
Romania,ROM,Eastern Europe,2018,1,152311117.59,53652166.02,38790145.76,27236376.92,15246025.05,2809.44,emerging
Romania,ROM,Eastern Europe,2018,2,137483901.43,57931615.0,38133865.42,21012550.89,17299778.05,2672.39,emerging
Romania,ROM,Eastern Europe,2018,3,233519269.38,82283568.46,64852916.77,46922745.93,26204924.89,3221.18,emerging
Romania,ROM,Eastern Europe,2018,4,204208791.58,100729697.01,58951586.83,44727704.34,30879397.03,2919.48,emerging
Romania,ROM,Eastern Europe,2018,5,277605325.89,103100765.11,65131948.69,67238285.76,33626678.99,2633.65,emerging
Romania,ROM,Eastern Europe,2018,6,461285510.39,178237329.44,111119112.51,69386485.65,58628169.51,3861.42,emerging
Romania,ROM,Eastern Europe,2018,7,610618924.66,276059999.46,156896944.19,115093241.04,101676653.17,3967.74,emerging
Romania,ROM,Eastern Europe,2018,8,470825279.93,164593425.61,99051005.18,108439702.01,72026021.7,4115.32,emerging
Romania,ROM,Eastern Europe,2018,9,338576418.83,119319142.23,93664609.77,72904725.27,65858752.93,2507.69,emerging
Romania,ROM,Eastern Europe,2018,10,308742944.95,95845334.24,83373650.87,54181631.46,40873075.35,2762.08,emerging
Romania,ROM,Eastern Europe,2018,11,166969714.18,60407485.33,47243754.63,34674822.7,18519508.35,2525.44,emerging
Romania,ROM,Eastern Europe,2018,12,195258570.76,83319306.29,56328655.09,46074099.68,20753547.61,4045.38,emerging
Romania,ROM,Eastern Europe,2019,1,207342169.05,64312760.94,44664032.46,33414227.3,24501566.9,3116.43,emerging
Romania,ROM,Eastern Europe,2019,2,131860654.95,57652625.71,35430462.68,31938333.42,18353038.87,3060.48,emerging
Romania,ROM,Eastern Europe,2019,3,153956266.23,65886152.3,44155802.38,38123577.16,20997983.23,2354.9,emerging
Romania,ROM,Eastern Europe,2019,4,237173506.23,111434914.79,50860384.17,50553498.59,27823775.06,3077.14,emerging
Romania,ROM,Eastern Europe,2019,5,314417037.48,149616411.22,87705598.56,65094999.87,56868897.71,2745.93,emerging
Romania,ROM,Eastern Europe,2019,6,444538639.95,150691430.1,98192575.03,101177597.04,84060723.36,3662.79,emerging
Romania,ROM,Eastern Europe,2019,7,686019009.53,337243051.89,187148061.09,141572633.97,110558173.7,4024.42,emerging
Romania,ROM,Eastern Europe,2019,8,633727433.78,201548227.79,137393215.84,111934958.74,120077144.08,4277.29,emerging
Romania,ROM,Eastern Europe,2019,9,402897821.88,149569414.2,117801570.78,82467052.07,59357878.26,3185.44,emerging
Romania,ROM,Eastern Europe,2019,10,291806822.57,119412221.29,71623468.07,44236849.33,29557044.85,3086.5,emerging
Romania,ROM,Eastern Europe,2019,11,190905312.04,60074730.03,52249739.82,40516625.93,27828831.13,2905.54,emerging
Romania,ROM,Eastern Europe,2019,12,286201363.29,142704083.51,64291037.11,58873214.57,52742787.27,4154.05,emerging
Romania,ROM,Eastern Europe,2020,1,47119920.02,16053835.24,11878737.02,9670166.86,5118793.65,2366.88,emerging
Romania,ROM,Eastern Europe,2020,2,32311191.81,13052330.55,7828923.26,7110388.77,5723487.84,2711.35,emerging
Romania,ROM,Eastern Europe,2020,3,59202170.76,22800647.21,16016340.2,12167836.12,11073407.55,2757.95,emerging
Romania,ROM,Eastern Europe,2020,4,71724765.97,29756130.55,15268805.5,16754885.55,10201357.03,2776.37,emerging
Romania,ROM,Eastern Europe,2020,5,88129142.38,34008731.98,17634749.17,16748152.55,10112838.43,2986.21,emerging
Romania,ROM,Eastern Europe,2020,6,147765385.91,53826318.04,32546026.34,23993731.06,25542151.61,3879.58,emerging
Romania,ROM,Eastern Europe,2020,7,216357460.32,76374075.54,53985302.0,42494140.21,29321792.26,4193.79,emerging
Romania,ROM,Eastern Europe,2020,8,184342721.08,62161535.86,52959684.3,43012917.31,26124670.87,3772.88,emerging
Romania,ROM,Eastern Europe,2020,9,105853425.08,42306059.07,22074496.12,24583298.97,12906406.9,2988.1,emerging
Romania,ROM,Eastern Europe,2020,10,95284627.34,38635971.91,25636709.84,18782534.86,16222790.45,2975.41,emerging
Romania,ROM,Eastern Europe,2020,11,45356919.8,13977668.64,13136905.95,10203919.1,8293365.46,2380.94,emerging
Romania,ROM,Eastern Europe,2020,12,57470886.22,22524528.37,14563145.76,10020980.31,9962592.49,3930.71,emerging
Romania,ROM,Eastern Europe,2021,1,107549060.82,51778938.07,27070462.64,20591090.51,19691515.09,3083.58,emerging
Romania,ROM,Eastern Europe,2021,2,94724870.91,44847930.03,25156378.16,22575904.5,10315933.12,3015.85,emerging
Romania,ROM,Eastern Europe,2021,3,150906668.79,47951954.84,41482849.53,32119637.42,15331997.15,2951.37,emerging
Romania,ROM,Eastern Europe,2021,4,148731344.68,48970681.93,31864373.13,24547558.31,22069107.96,2880.55,emerging
Romania,ROM,Eastern Europe,2021,5,140364896.91,45637000.31,31668678.68,21066780.99,17907609.91,2453.89,emerging
Romania,ROM,Eastern Europe,2021,6,275201312.54,115670995.33,81721955.76,44572432.36,51340767.9,4073.44,emerging
Romania,ROM,Eastern Europe,2021,7,324877449.47,122611107.26,76307568.91,52784026.04,48033294.55,3873.03,emerging
Romania,ROM,Eastern Europe,2021,8,418387401.72,198770198.56,123962298.67,95613758.53,67908112.15,4222.47,emerging
Romania,ROM,Eastern Europe,2021,9,174245145.99,82762863.67,47734694.84,28946617.34,29317625.63,2790.82,emerging
Romania,ROM,Eastern Europe,2021,10,151728664.39,63598577.18,43976324.23,32660665.44,29416004.64,2732.18,emerging
Romania,ROM,Eastern Europe,2021,11,118696814.6,38669077.96,23877667.42,22367363.16,22140872.78,3116.14,emerging
Romania,ROM,Eastern Europe,2021,12,130621299.11,57248700.93,32341773.17,29338559.5,15217079.34,3730.97,emerging
Romania,ROM,Eastern Europe,2022,1,121475305.49,42334738.45,30957566.32,21739517.77,22007952.87,2562.88,emerging
Romania,ROM,Eastern Europe,2022,2,104079629.28,44980117.3,30687898.32,21928783.94,12928287.81,2657.87,emerging
Romania,ROM,Eastern Europe,2022,3,186292298.87,56355004.66,42037549.53,35162494.22,22280165.15,3084.46,emerging
Romania,ROM,Eastern Europe,2022,4,186948716.92,76948114.95,44989144.57,33545693.52,26806711.93,2884.74,emerging
Romania,ROM,Eastern Europe,2022,5,230553660.66,79368490.01,54209393.62,48470116.44,38004254.62,2608.84,emerging
Romania,ROM,Eastern Europe,2022,6,449600664.46,220070356.66,101697837.27,99457606.66,48623415.22,3790.26,emerging
Romania,ROM,Eastern Europe,2022,7,632620821.93,247980877.66,162527111.63,106537943.0,90690241.61,4114.39,emerging
Romania,ROM,Eastern Europe,2022,8,580052402.3,263005600.7,129789971.06,107460466.0,58226446.43,4203.86,emerging
Romania,ROM,Eastern Europe,2022,9,211303473.59,68746754.82,48465649.24,47733781.93,31912109.89,2431.35,emerging
Romania,ROM,Eastern Europe,2022,10,234625029.87,105811463.8,60700737.97,46921725.94,45313621.48,3051.08,emerging
Romania,ROM,Eastern Europe,2022,11,171034577.05,67826292.32,49071886.42,26877035.59,28323776.11,2854.1,emerging
Romania,ROM,Eastern Europe,2022,12,162669248.84,75472728.33,45428091.06,32592411.26,27020080.42,3627.69,emerging
Croatia,CRO,Eastern Europe,2018,1,50887246.24,20184974.48,14787619.59,9857012.31,9627981.56,3683.48,emerging
Croatia,CRO,Eastern Europe,2018,2,33527465.25,12916410.82,6719231.04,6020043.87,6262667.29,3480.12,emerging
Croatia,CRO,Eastern Europe,2018,3,54209355.65,20832314.15,13494934.9,9683439.05,8085603.32,3315.15,emerging
Croatia,CRO,Eastern Europe,2018,4,61776807.52,29769533.49,15839368.17,14419639.51,10420969.63,3258.44,emerging
Croatia,CRO,Eastern Europe,2018,5,71255004.97,33741604.96,14872849.1,13885020.04,8829602.6,3083.7,emerging
Croatia,CRO,Eastern Europe,2018,6,95819135.87,34495839.04,26089885.93,23350344.41,16376352.48,4859.72,emerging
Croatia,CRO,Eastern Europe,2018,7,157922578.31,66329692.6,45616348.79,27952744.7,17658977.94,4664.54,emerging
Croatia,CRO,Eastern Europe,2018,8,161473336.41,64423114.25,44116715.76,34833960.51,23476438.84,4424.05,emerging
Croatia,CRO,Eastern Europe,2018,9,78833670.01,33645736.67,20719307.61,13420457.91,10347576.92,3637.08,emerging
Croatia,CRO,Eastern Europe,2018,10,69238140.37,31962967.15,19214348.97,12135180.24,7305678.13,3224.88,emerging
Croatia,CRO,Eastern Europe,2018,11,51867658.38,19812057.3,11513599.24,8387087.86,5253232.43,3678.3,emerging
Croatia,CRO,Eastern Europe,2018,12,61192038.26,22515779.54,16500250.46,15155220.59,7384548.82,4742.1,emerging
Croatia,CRO,Eastern Europe,2019,1,41590029.11,15282693.53,10255841.8,9140235.27,5623103.04,3116.29,emerging
Croatia,CRO,Eastern Europe,2019,2,26910185.75,12003781.55,7520432.67,4702954.99,3059032.17,2967.6,emerging
Croatia,CRO,Eastern Europe,2019,3,59735460.21,20409388.19,14182174.53,13603922.05,7285378.8,3421.27,emerging
Croatia,CRO,Eastern Europe,2019,4,74996352.47,32608713.86,16647134.33,15197295.37,12104941.98,3719.5,emerging
Croatia,CRO,Eastern Europe,2019,5,73446255.63,24163073.88,18590480.71,16112941.91,10760382.05,3070.5,emerging
Croatia,CRO,Eastern Europe,2019,6,127078277.86,61638370.84,34247156.78,26955797.1,20886929.01,4359.01,emerging
Croatia,CRO,Eastern Europe,2019,7,153924162.2,76481853.09,32827086.09,34465796.06,21870714.18,4710.91,emerging
Croatia,CRO,Eastern Europe,2019,8,166516458.63,73842099.05,42665716.63,40591611.12,31845329.58,5227.65,emerging
Croatia,CRO,Eastern Europe,2019,9,69420353.03,23500011.95,18577209.86,16812494.8,9929401.37,2912.05,emerging
Croatia,CRO,Eastern Europe,2019,10,55985006.54,23998502.22,12286956.59,11489924.57,7752150.13,2897.02,emerging
Croatia,CRO,Eastern Europe,2019,11,42466043.01,20659189.07,10556211.48,6516536.7,6713533.12,3453.65,emerging
Croatia,CRO,Eastern Europe,2019,12,53574548.72,24410009.67,13232530.32,12008042.58,10226422.34,4632.87,emerging
Croatia,CRO,Eastern Europe,2020,1,12362866.64,6155169.43,2657784.98,2650514.15,1279269.39,3244.0,emerging
Croatia,CRO,Eastern Europe,2020,2,9554801.07,4077565.99,1955095.5,1530475.7,1233534.94,3084.18,emerging
