Country,Country_Code,Region,Year,Month,Arrivals,Arrivals_Growth_Rate,Arrivals_Per_Capita,Source_Market_Diversity,Peak_Season_Arrivals,Off_Season_Arrivals,Population,GDP_Per_Capita,Tourism_Maturity
United States,UNI,North America,2018,5,4099044,1.3,0.012384,0.68,3513986,5083071,331000000,65000,mature
United States,UNI,North America,2018,6,4819160,1.7,0.014559,0.76,7850651,2907450,331000000,65000,mature
United States,UNI,North America,2018,7,5051600,3.1,0.015262,0.55,7626609,3070008,331000000,65000,mature
United States,UNI,North America,2018,8,4393939,3.0,0.013275,0.59,6745392,2884086,331000000,65000,mature
United States,UNI,North America,2018,9,4284658,2.6,0.012945,0.78,3490602,4824891,331000000,65000,mature
United States,UNI,North America,2018,10,4139412,6.5,0.012506,0.7,3304764,4995763,331000000,65000,mature
United States,UNI,North America,2018,11,3390393,-4.2,0.010243,0.5,2877860,3812791,331000000,65000,mature
United States,UNI,North America,2018,12,2859502,-0.5,0.008639,0.73,4235823,1639096,331000000,65000,mature
United States,UNI,North America,2019,1,2440304,8.8,0.007373,0.87,2117264,2929754,331000000,65000,mature
United States,UNI,North America,2019,2,2915047,0.7,0.008807,0.42,2320270,3383547,331000000,65000,mature
United States,UNI,North America,2019,3,4046656,6.8,0.012226,0.64,2968887,5314840,331000000,65000,mature
United States,UNI,North America,2019,4,4844712,6.9,0.014637,0.52,3862978,5731274,331000000,65000,mature
United States,UNI,North America,2019,5,4132250,8.2,0.012484,0.5,3309047,5225227,331000000,65000,mature
United States,UNI,North America,2019,6,4835303,1.6,0.014608,0.46,6580550,2641668,331000000,65000,mature
United States,UNI,North America,2019,7,5603032,2.1,0.016928,0.82,8005179,3309182,331000000,65000,mature
United States,UNI,North America,2019,8,5181396,2.2,0.015654,0.69,7882313,3004645,331000000,65000,mature
United States,UNI,North America,2019,9,4049547,3.4,0.012234,0.58,2980139,5118558,331000000,65000,mature
United States,UNI,North America,2019,10,4019623,10.1,0.012144,0.75,3077556,4949704,331000000,65000,mature
United States,UNI,North America,2019,11,3075416,-9.2,0.009291,0.78,2353022,3556194,331000000,65000,mature
United States,UNI,North America,2019,12,3306738,4.8,0.00999,0.71,5006144,1884739,331000000,65000,mature
United States,UNI,North America,2020,1,949891,-73.5,0.00287,0.68,762154,1048584,331000000,65000,mature
United States,UNI,North America,2020,2,846784,-79.6,0.002558,0.44,702236,1104050,331000000,65000,mature
United States,UNI,North America,2020,3,891744,-70.4,0.002694,0.69,751397,1050064,331000000,65000,mature
United States,UNI,North America,2020,4,1153870,-67.2,0.003486,0.85,945898,1282538,331000000,65000,mature
United States,UNI,North America,2020,5,1118155,-74.6,0.003378,0.85,941111,1389124,331000000,65000,mature
United States,UNI,North America,2020,6,1240541,-74.3,0.003748,0.78,1851194,703504,331000000,65000,mature
United States,UNI,North America,2020,7,1541666,-70.9,0.004658,0.56,2297957,859872,331000000,65000,mature
United States,UNI,North America,2020,8,1446298,-73.2,0.004369,0.78,2137126,879132,331000000,65000,mature
United States,UNI,North America,2020,9,1403998,-72.6,0.004242,0.84,1030356,1697725,331000000,65000,mature
United States,UNI,North America,2020,10,1094098,-67.6,0.003305,0.81,811154,1427245,331000000,65000,mature
United States,UNI,North America,2020,11,883906,-64.3,0.00267,0.87,675385,1025085,331000000,65000,mature
United States,UNI,North America,2020,12,957299,-67.6,0.002892,0.86,1351171,608612,331000000,65000,mature
United States,UNI,North America,2021,1,1714782,100.4,0.005181,0.59,1312224,1977277,331000000,65000,mature
United States,UNI,North America,2021,2,1670051,97.5,0.005045,0.62,1434783,1876064,331000000,65000,mature
United States,UNI,North America,2021,3,2213601,96.1,0.006688,0.6,1809207,2626875,331000000,65000,mature
United States,UNI,North America,2021,4,2046437,103.7,0.006183,0.43,1571640,2443106,331000000,65000,mature
United States,UNI,North America,2021,5,2369597,94.8,0.007159,0.6,1727869,2890893,331000000,65000,mature
United States,UNI,North America,2021,6,3190703,105.0,0.00964,0.61,4978548,1880242,331000000,65000,mature
United States,UNI,North America,2021,7,3148808,100.0,0.009513,0.75,4875623,1714866,331000000,65000,mature
United States,UNI,North America,2021,8,3024890,99.8,0.009139,0.61,4539101,1963733,331000000,65000,mature
United States,UNI,North America,2021,9,2636138,108.2,0.007964,0.8,2262594,3136090,331000000,65000,mature
United States,UNI,North America,2021,10,1707562,97.4,0.005159,0.88,1419917,1878273,331000000,65000,mature
United States,UNI,North America,2021,11,1974003,105.6,0.005964,0.43,1594905,2329560,331000000,65000,mature
United States,UNI,North America,2021,12,1694339,101.6,0.005119,0.81,2570832,926046,331000000,65000,mature
United States,UNI,North America,2022,1,2464970,44.1,0.007447,0.55,1959910,3169670,331000000,65000,mature
United States,UNI,North America,2022,2,1909395,38.6,0.005769,0.46,1465761,2419607,331000000,65000,mature
United States,UNI,North America,2022,3,2379432,40.9,0.007189,0.48,1839864,3106543,331000000,65000,mature
United States,UNI,North America,2022,4,2744475,41.4,0.008291,0.85,2178171,3431475,331000000,65000,mature
United States,UNI,North America,2022,5,3614766,39.1,0.010921,0.54,2709225,3938096,331000000,65000,mature
United States,UNI,North America,2022,6,3830716,36.1,0.011573,0.7,5663734,2081047,331000000,65000,mature
United States,UNI,North America,2022,7,4752894,43.0,0.014359,0.62,7180020,2838609,331000000,65000,mature
United States,UNI,North America,2022,8,4597221,40.4,0.013889,0.85,6669395,2821813,331000000,65000,mature
United States,UNI,North America,2022,9,2459128,44.5,0.007429,0.54,2147850,2740146,331000000,65000,mature
United States,UNI,North America,2022,10,2643924,44.7,0.007988,0.54,2074938,3489214,331000000,65000,mature
United States,UNI,North America,2022,11,2844599,38.5,0.008594,0.44,2118439,3372258,331000000,65000,mature
United States,UNI,North America,2022,12,2042105,42.0,0.00617,0.56,2810121,1177041,331000000,65000,mature
Canada,CAN,North America,2018,1,359028,-3.6,0.009448,0.85,258855,457604,38000000,45000,mature
Canada,CAN,North America,2018,2,275866,2.1,0.00726,0.53,218484,343812,38000000,45000,mature
Canada,CAN,North America,2018,3,392329,-3.4,0.010324,0.67,307940,439643,38000000,45000,mature
Canada,CAN,North America,2018,4,534868,1.9,0.014075,0.51,431641,666869,38000000,45000,mature
Canada,CAN,North America,2018,5,488137,2.0,0.012846,0.71,380432,617648,38000000,45000,mature
Canada,CAN,North America,2018,6,501792,-1.4,0.013205,0.57,742423,318042,38000000,45000,mature
Canada,CAN,North America,2018,7,707239,1.8,0.018612,0.69,1027351,450651,38000000,45000,mature
Canada,CAN,North America,2018,8,526708,-0.2,0.013861,0.65,752273,284996,38000000,45000,mature
Canada,CAN,North America,2018,9,482804,8.6,0.012705,0.62,422315,587614,38000000,45000,mature
Canada,CAN,North America,2018,10,472687,2.6,0.012439,0.69,394638,552708,38000000,45000,mature
Canada,CAN,North America,2018,11,376515,-0.7,0.009908,0.6,323324,428684,38000000,45000,mature
Canada,CAN,North America,2018,12,307550,-1.7,0.008093,0.85,504378,182442,38000000,45000,mature
Canada,CAN,North America,2019,1,359280,-5.0,0.009455,0.74,274402,451527,38000000,45000,mature
Canada,CAN,North America,2019,2,252164,-1.1,0.006636,0.56,201369,291748,38000000,45000,mature
Canada,CAN,North America,2019,3,375122,0.2,0.009872,0.89,294762,445169,38000000,45000,mature
Canada,CAN,North America,2019,4,461876,5.2,0.012155,0.52,382898,578194,38000000,45000,mature
Canada,CAN,North America,2019,5,459892,6.0,0.012102,0.74,335839,562482,38000000,45000,mature
Canada,CAN,North America,2019,6,503402,8.4,0.013247,0.82,684177,322810,38000000,45000,mature
Canada,CAN,North America,2019,7,552152,4.0,0.01453,0.47,903317,302977,38000000,45000,mature
Canada,CAN,North America,2019,8,564594,-0.6,0.014858,0.71,854479,313393,38000000,45000,mature
Canada,CAN,North America,2019,9,449640,1.0,0.011833,0.51,353319,561586,38000000,45000,mature
Canada,CAN,North America,2019,10,422603,-1.2,0.011121,0.6,370299,553239,38000000,45000,mature
Canada,CAN,North America,2019,11,373862,8.7,0.009838,0.43,288137,427709,38000000,45000,mature
Canada,CAN,North America,2019,12,402643,5.2,0.010596,0.83,645622,234806,38000000,45000,mature
Canada,CAN,North America,2020,1,88503,-65.8,0.002329,0.43,73656,95792,38000000,45000,mature
Canada,CAN,North America,2020,2,70783,-76.0,0.001863,0.75,59642,81612,38000000,45000,mature
Canada,CAN,North America,2020,3,107210,-66.9,0.002821,0.62,89662,133617,38000000,45000,mature
Canada,CAN,North America,2020,4,142151,-63.4,0.003741,0.86,105905,179171,38000000,45000,mature
Canada,CAN,North America,2020,5,118829,-68.9,0.003127,0.64,91903,144857,38000000,45000,mature
Canada,CAN,North America,2020,6,159417,-66.7,0.004195,0.72,240023,87064,38000000,45000,mature
Canada,CAN,North America,2020,7,184372,-79.3,0.004852,0.56,258956,110714,38000000,45000,mature
Canada,CAN,North America,2020,8,151271,-75.7,0.003981,0.63,210264,98527,38000000,45000,mature
Canada,CAN,North America,2020,9,148260,-67.8,0.003902,0.45,125152,188869,38000000,45000,mature
Canada,CAN,North America,2020,10,122990,-70.0,0.003237,0.72,104971,149871,38000000,45000,mature
Canada,CAN,North America,2020,11,107198,-60.9,0.002821,0.66,77772,132213,38000000,45000,mature
Canada,CAN,North America,2020,12,98503,-75.5,0.002592,0.55,149097,54768,38000000,45000,mature
Canada,CAN,North America,2021,1,219339,103.2,0.005772,0.48,161585,244546,38000000,45000,mature
Canada,CAN,North America,2021,2,172347,105.3,0.004535,0.63,127032,213002,38000000,45000,mature
Canada,CAN,North America,2021,3,231582,100.9,0.006094,0.71,169528,256356,38000000,45000,mature
Canada,CAN,North America,2021,4,246079,96.9,0.006476,0.59,214305,301814,38000000,45000,mature
Canada,CAN,North America,2021,5,299674,104.1,0.007886,0.46,251051,343433,38000000,45000,mature
Canada,CAN,North America,2021,6,269699,106.1,0.007097,0.9,385417,154671,38000000,45000,mature
Canada,CAN,North America,2021,7,410516,104.7,0.010803,0.82,674203,269738,38000000,45000,mature
Canada,CAN,North America,2021,8,387499,106.6,0.010197,0.46,598707,254934,38000000,45000,mature
Canada,CAN,North America,2021,9,281432,104.2,0.007406,0.42,218945,359764,38000000,45000,mature
Canada,CAN,North America,2021,10,246934,109.2,0.006498,0.43,194658,294485,38000000,45000,mature
Canada,CAN,North America,2021,11,232570,103.0,0.00612,0.56,186998,254863,38000000,45000,mature
Canada,CAN,North America,2021,12,198140,101.2,0.005214,0.64,288608,123223,38000000,45000,mature
Canada,CAN,North America,2022,1,318105,46.4,0.008371,0.53,245102,353116,38000000,45000,mature
Canada,CAN,North America,2022,2,234449,42.2,0.00617,0.7,201427,303331,38000000,45000,mature
Canada,CAN,North America,2022,3,265468,30.5,0.006986,0.44,219628,339030,38000000,45000,mature
Canada,CAN,North America,2022,4,346430,34.1,0.009117,0.82,298047,394363,38000000,45000,mature
Canada,CAN,North America,2022,5,348963,42.8,0.009183,0.45,302125,445599,38000000,45000,mature
Canada,CAN,North America,2022,6,434687,47.6,0.011439,0.57,658091,239496,38000000,45000,mature
Canada,CAN,North America,2022,7,550108,49.2,0.014477,0.49,773710,309221,38000000,45000,mature
Canada,CAN,North America,2022,8,490509,38.5,0.012908,0.82,664763,267759,38000000,45000,mature
Canada,CAN,North America,2022,9,454931,43.1,0.011972,0.56,352998,556437,38000000,45000,mature
Canada,CAN,North America,2022,10,390521,48.7,0.010277,0.69,327518,485049,38000000,45000,mature
Canada,CAN,North America,2022,11,304265,35.9,0.008007,0.46,225392,377985,38000000,45000,mature
Canada,CAN,North America,2022,12,250224,44.0,0.006585,0.45,398822,152499,38000000,45000,mature
Mexico,MEX,North America,2018,1,679431,3.6,0.005271,0.75,579903,742951,128900000,10000,emerging
Mexico,MEX,North America,2018,2,548480,3.3,0.004255,0.54,451109,633714,128900000,10000,emerging
Mexico,MEX,North America,2018,3,605347,2.9,0.004696,0.76,452885,687972,128900000,10000,emerging
Mexico,MEX,North America,2018,4,840217,2.0,0.006518,0.51,624347,1060484,128900000,10000,emerging
Mexico,MEX,North America,2018,5,935053,2.0,0.007254,0.47,769874,1062118,128900000,10000,emerging
Mexico,MEX,North America,2018,6,989870,-0.6,0.007679,0.7,1560479,571289,128900000,10000,emerging
Mexico,MEX,North America,2018,7,874751,-1.6,0.006786,0.89,1257607,503312,128900000,10000,emerging
Mexico,MEX,North America,2018,8,1120760,-3.9,0.008695,0.53,1820773,640943,128900000,10000,emerging
Mexico,MEX,North America,2018,9,918667,2.8,0.007127,0.48,803772,1092013,128900000,10000,emerging
Mexico,MEX,North America,2018,10,785068,3.1,0.006091,0.55,588902,905102,128900000,10000,emerging
Mexico,MEX,North America,2018,11,675235,-0.7,0.005238,0.8,501444,750373,128900000,10000,emerging
Mexico,MEX,North America,2018,12,532744,3.6,0.004133,0.45,745871,346735,128900000,10000,emerging
Mexico,MEX,North America,2019,1,600806,10.4,0.004661,0.73,484228,746507,128900000,10000,emerging
Mexico,MEX,North America,2019,2,597352,12.3,0.004634,0.53,433822,710453,128900000,10000,emerging
Mexico,MEX,North America,2019,3,733968,9.7,0.005694,0.82,644908,821506,128900000,10000,emerging
Mexico,MEX,North America,2019,4,900624,11.0,0.006987,0.89,790475,1121100,128900000,10000,emerging
Mexico,MEX,North America,2019,5,969292,1.8,0.00752,0.45,818966,1258574,128900000,10000,emerging
Mexico,MEX,North America,2019,6,1143744,-1.8,0.008873,0.62,1694262,660220,128900000,10000,emerging
Mexico,MEX,North America,2019,7,1216415,7.9,0.009437,0.53,1666714,695983,128900000,10000,emerging
Mexico,MEX,North America,2019,8,1107974,8.6,0.008596,0.76,1581240,693953,128900000,10000,emerging
Mexico,MEX,North America,2019,9,895136,3.5,0.006944,0.71,665422,1143555,128900000,10000,emerging
Mexico,MEX,North America,2019,10,868852,-1.1,0.006741,0.6,708433,960766,128900000,10000,emerging
Mexico,MEX,North America,2019,11,778999,2.1,0.006043,0.9,587232,890895,128900000,10000,emerging
Mexico,MEX,North America,2019,12,645646,5.4,0.005009,0.86,969026,410252,128900000,10000,emerging
Mexico,MEX,North America,2020,1,169697,-72.9,0.001317,0.54,144336,198680,128900000,10000,emerging
Mexico,MEX,North America,2020,2,150749,-74.7,0.00117,0.89,123727,177866,128900000,10000,emerging
Mexico,MEX,North America,2020,3,194558,-67.3,0.001509,0.44,141844,215744,128900000,10000,emerging
Mexico,MEX,North America,2020,4,248853,-70.7,0.001931,0.65,212737,295392,128900000,10000,emerging
Mexico,MEX,North America,2020,5,284134,-66.8,0.002204,0.49,220998,350324,128900000,10000,emerging
Mexico,MEX,North America,2020,6,277993,-74.5,0.002157,0.67,458374,165946,128900000,10000,emerging
Mexico,MEX,North America,2020,7,325838,-65.0,0.002528,0.8,498084,210619,128900000,10000,emerging
Mexico,MEX,North America,2020,8,362875,-78.8,0.002815,0.72,535319,202236,128900000,10000,emerging
Mexico,MEX,North America,2020,9,248901,-69.0,0.001931,0.51,208521,287930,128900000,10000,emerging
Mexico,MEX,North America,2020,10,202937,-71.3,0.001574,0.88,173765,261243,128900000,10000,emerging
Mexico,MEX,North America,2020,11,235978,-74.0,0.001831,0.47,170230,255988,128900000,10000,emerging
Mexico,MEX,North America,2020,12,159324,-60.1,0.001236,0.66,215444,94116,128900000,10000,emerging
Mexico,MEX,North America,2021,1,344547,108.6,0.002673,0.77,260919,439350,128900000,10000,emerging
Mexico,MEX,North America,2021,2,267409,102.1,0.002075,0.52,219405,342066,128900000,10000,emerging
Mexico,MEX,North America,2021,3,348754,97.3,0.002706,0.83,288448,414160,128900000,10000,emerging
Mexico,MEX,North America,2021,4,396896,99.7,0.003079,0.71,308546,523488,128900000,10000,emerging
Mexico,MEX,North America,2021,5,411586,85.8,0.003193,0.68,356713,523618,128900000,10000,emerging
Mexico,MEX,North America,2021,6,666332,98.0,0.005169,0.69,997972,375196,128900000,10000,emerging
Mexico,MEX,North America,2021,7,561914,98.9,0.004359,0.86,815126,367645,128900000,10000,emerging
Mexico,MEX,North America,2021,8,755800,102.8,0.005863,0.67,1049666,442217,128900000,10000,emerging
Mexico,MEX,North America,2021,9,528288,96.0,0.004098,0.62,446127,598504,128900000,10000,emerging
Mexico,MEX,North America,2021,10,449029,94.2,0.003484,0.86,374341,530097,128900000,10000,emerging
Mexico,MEX,North America,2021,11,377164,100.2,0.002926,0.89,311773,433172,128900000,10000,emerging
Mexico,MEX,North America,2021,12,327585,101.0,0.002541,0.88,459417,202370,128900000,10000,emerging
Mexico,MEX,North America,2022,1,553372,36.9,0.004293,0.79,458052,679253,128900000,10000,emerging
Mexico,MEX,North America,2022,2,386805,37.7,0.003001,0.89,302598,485760,128900000,10000,emerging
Mexico,MEX,North America,2022,3,523746,45.0,0.004063,0.52,400668,617324,128900000,10000,emerging
Mexico,MEX,North America,2022,4,573808,35.4,0.004452,0.4,475595,733388,128900000,10000,emerging
Mexico,MEX,North America,2022,5,716491,40.7,0.005559,0.8,586524,781524,128900000,10000,emerging
Mexico,MEX,North America,2022,6,683275,46.5,0.005301,0.58,1080203,435459,128900000,10000,emerging
Mexico,MEX,North America,2022,7,1004387,41.0,0.007792,0.6,1588490,600689,128900000,10000,emerging
Mexico,MEX,North America,2022,8,919476,44.4,0.007133,0.5,1463379,590318,128900000,10000,emerging
Mexico,MEX,North America,2022,9,736370,41.5,0.005713,0.42,547848,890285,128900000,10000,emerging
Mexico,MEX,North America,2022,10,780526,46.6,0.006055,0.41,681913,851320,128900000,10000,emerging
Mexico,MEX,North America,2022,11,626584,42.2,0.004861,0.73,533615,678708,128900000,10000,emerging
Mexico,MEX,North America,2022,12,407355,52.2,0.00316,0.65,558754,253428,128900000,10000,emerging
Costa Rica,COS,Central America,2018,1,22046,2.1,0.004328,0.64,16400,27240,5094000,12000,emerging
Costa Rica,COS,Central America,2018,2,16864,1.6,0.003311,0.71,12566,22108,5094000,12000,emerging
Costa Rica,COS,Central America,2018,3,19702,2.1,0.003868,0.71,14984,25079,5094000,12000,emerging
Costa Rica,COS,Central America,2018,4,16403,2.4,0.00322,0.78,12158,19868,5094000,12000,emerging
Costa Rica,COS,Central America,2018,5,23878,2.3,0.004688,0.61,20452,30695,5094000,12000,emerging
Costa Rica,COS,Central America,2018,6,25161,0.9,0.00494,0.46,39403,13892,5094000,12000,emerging
Costa Rica,COS,Central America,2018,7,24255,5.8,0.004762,0.79,34445,14958,5094000,12000,emerging
Costa Rica,COS,Central America,2018,8,28191,-0.9,0.005534,0.84,39131,18155,5094000,12000,emerging
Costa Rica,COS,Central America,2018,9,21408,2.7,0.004203,0.61,15964,26719,5094000,12000,emerging
Costa Rica,COS,Central America,2018,10,20529,2.8,0.00403,0.65,17457,26784,5094000,12000,emerging
Costa Rica,COS,Central America,2018,11,20245,2.1,0.003974,0.67,15853,25986,5094000,12000,emerging
Costa Rica,COS,Central America,2018,12,12789,-0.5,0.002511,0.65,20514,8183,5094000,12000,emerging
Costa Rica,COS,Central America,2019,1,16592,0.1,0.003257,0.65,13467,18868,5094000,12000,emerging
Costa Rica,COS,Central America,2019,2,17355,12.3,0.003407,0.57,12792,19738,5094000,12000,emerging
Costa Rica,COS,Central America,2019,3,22207,6.3,0.004359,0.48,17625,25620,5094000,12000,emerging
Costa Rica,COS,Central America,2019,4,24831,4.3,0.004875,0.67,20070,28942,5094000,12000,emerging
Costa Rica,COS,Central America,2019,5,28848,4.7,0.005663,0.59,21963,32842,5094000,12000,emerging
Costa Rica,COS,Central America,2019,6,28910,3.7,0.005675,0.5,45181,15685,5094000,12000,emerging
Costa Rica,COS,Central America,2019,7,34227,2.9,0.006719,0.57,51996,19324,5094000,12000,emerging
Costa Rica,COS,Central America,2019,8,26481,7.1,0.005199,0.84,38550,16596,5094000,12000,emerging
Costa Rica,COS,Central America,2019,9,26527,3.6,0.005208,0.46,19857,31788,5094000,12000,emerging
Costa Rica,COS,Central America,2019,10,23992,4.0,0.00471,0.67,18310,29956,5094000,12000,emerging
Costa Rica,COS,Central America,2019,11,21703,-0.9,0.004261,0.43,16021,23459,5094000,12000,emerging
Costa Rica,COS,Central America,2019,12,20069,12.4,0.00394,0.55,28004,11523,5094000,12000,emerging
Costa Rica,COS,Central America,2020,1,6475,-74.7,0.001271,0.67,4742,7022,5094000,12000,emerging
Costa Rica,COS,Central America,2020,2,4893,-75.8,0.000961,0.87,4021,6226,5094000,12000,emerging
Costa Rica,COS,Central America,2020,3,5020,-74.1,0.000986,0.45,4318,6365,5094000,12000,emerging
Costa Rica,COS,Central America,2020,4,7165,-77.8,0.001407,0.64,5875,9365,5094000,12000,emerging
Costa Rica,COS,Central America,2020,5,8771,-59.7,0.001722,0.43,6403,9867,5094000,12000,emerging
Costa Rica,COS,Central America,2020,6,6648,-69.4,0.001305,0.82,9284,3830,5094000,12000,emerging
Costa Rica,COS,Central America,2020,7,7969,-78.2,0.001565,0.53,11928,4693,5094000,12000,emerging
Costa Rica,COS,Central America,2020,8,7425,-70.7,0.001458,0.82,11165,4479,5094000,12000,emerging
Costa Rica,COS,Central America,2020,9,6244,-70.3,0.001226,0.5,4814,7632,5094000,12000,emerging
Costa Rica,COS,Central America,2020,10,6216,-72.6,0.00122,0.89,4497,7910,5094000,12000,emerging
Costa Rica,COS,Central America,2020,11,5316,-66.6,0.001044,0.47,3951,6631,5094000,12000,emerging
Costa Rica,COS,Central America,2020,12,6393,-68.4,0.001255,0.87,9958,3572,5094000,12000,emerging
Costa Rica,COS,Central America,2021,1,12132,97.6,0.002382,0.5,8875,15150,5094000,12000,emerging
